player_id,name,is_human,description,strategy,difficulty,registration_date,nb_train_steps
1151,defensive_4j_4c_conf_16_400000_steps.zip,False,,defensive,,2025-01-18 01:49:43.543565+01:00,400000
1152,defensive_4j_4c_conf_16_50000_steps.zip,False,,defensive,,2025-01-18 01:49:50.580834+01:00,50000
1153,rusher_4j_4c_conf_16_100000_steps.zip,False,,rusher,,2025-01-18 01:49:57.057980+01:00,100000
1154,rusher_4j_4c_conf_16_200000_steps.zip,False,,rusher,,2025-01-18 01:50:03.544520+01:00,200000
1155,rusher_4j_4c_conf_16_400000_steps.zip,False,,rusher,,2025-01-18 01:50:10.035371+01:00,400000
1156,rusher_4j_4c_conf_16_50000_steps.zip,False,,rusher,,2025-01-18 01:50:16.549460+01:00,50000
1157,spawner_4j_4c_conf_16_100000_steps.zip,False,,spawner,,2025-01-18 01:50:24.564343+01:00,100000
1158,spawner_4j_4c_conf_16_200000_steps.zip,False,,spawner,,2025-01-18 01:50:31.100064+01:00,200000
1159,spawner_4j_4c_conf_16_400000_steps.zip,False,,spawner,,2025-01-18 01:50:37.721191+01:00,400000
1160,spawner_4j_4c_conf_16_50000_steps.zip,False,,spawner,,2025-01-18 01:50:44.084720+01:00,50000
1161,suboptimal_4j_4c_conf_16_100000_steps.zip,False,,suboptimal,,2025-01-18 01:50:50.752552+01:00,100000
1162,suboptimal_4j_4c_conf_16_200000_steps.zip,False,,suboptimal,,2025-01-18 01:50:57.109170+01:00,200000
1163,suboptimal_4j_4c_conf_16_400000_steps.zip,False,,suboptimal,,2025-01-18 01:51:03.540621+01:00,400000
1164,suboptimal_4j_4c_conf_16_50000_steps.zip,False,,suboptimal,,2025-01-18 01:51:10.046881+01:00,50000
1165,aggressive_4j_4c_conf_17_100000_steps.zip,False,,aggressive,,2025-01-18 01:51:18.199349+01:00,100000
1166,aggressive_4j_4c_conf_17_200000_steps.zip,False,,aggressive,,2025-01-18 01:52:30.236136+01:00,200000
1167,aggressive_4j_4c_conf_17_400000_steps.zip,False,,aggressive,,2025-01-18 01:53:39.935618+01:00,400000
1168,aggressive_4j_4c_conf_17_50000_steps.zip,False,,aggressive,,2025-01-18 01:54:48.422347+01:00,50000
1169,balanced_4j_4c_conf_17_100000_steps.zip,False,,balanced,,2025-01-18 01:56:15.014279+01:00,100000
1170,balanced_4j_4c_conf_17_200000_steps.zip,False,,balanced,,2025-01-18 01:58:40.137385+01:00,200000
1171,balanced_4j_4c_conf_17_400000_steps.zip,False,,balanced,,2025-01-18 02:01:47.573255+01:00,400000
1172,balanced_4j_4c_conf_17_50000_steps.zip,False,,balanced,,2025-01-18 02:03:53.588510+01:00,50000
1173,defensive_4j_4c_conf_17_100000_steps.zip,False,,defensive,,2025-01-18 02:05:03.996670+01:00,100000
1174,defensive_4j_4c_conf_17_200000_steps.zip,False,,defensive,,2025-01-18 02:06:16.806579+01:00,200000
1175,defensive_4j_4c_conf_17_400000_steps.zip,False,,defensive,,2025-01-18 02:07:55.711941+01:00,400000
1176,defensive_4j_4c_conf_17_50000_steps.zip,False,,defensive,,2025-01-18 02:09:07.436559+01:00,50000
1177,rusher_4j_4c_conf_17_100000_steps.zip,False,,rusher,,2025-01-18 02:10:19.733173+01:00,100000
1178,rusher_4j_4c_conf_17_200000_steps.zip,False,,rusher,,2025-01-18 02:11:35.897700+01:00,200000
1179,rusher_4j_4c_conf_17_400000_steps.zip,False,,rusher,,2025-01-18 02:15:00.139685+01:00,400000
1180,rusher_4j_4c_conf_17_50000_steps.zip,False,,rusher,,2025-01-18 02:16:12.002694+01:00,50000
1181,spawner_4j_4c_conf_17_100000_steps.zip,False,,spawner,,2025-01-18 02:17:51.107902+01:00,100000
1182,spawner_4j_4c_conf_17_200000_steps.zip,False,,spawner,,2025-01-18 02:19:08.672787+01:00,200000
1183,spawner_4j_4c_conf_17_400000_steps.zip,False,,spawner,,2025-01-18 02:22:27.167574+01:00,400000
1184,spawner_4j_4c_conf_17_50000_steps.zip,False,,spawner,,2025-01-18 02:23:39.006777+01:00,50000
1185,suboptimal_4j_4c_conf_17_100000_steps.zip,False,,suboptimal,,2025-01-18 02:24:51.362579+01:00,100000
1186,suboptimal_4j_4c_conf_17_200000_steps.zip,False,,suboptimal,,2025-01-18 02:26:06.248008+01:00,200000
1187,suboptimal_4j_4c_conf_17_400000_steps.zip,False,,suboptimal,,2025-01-18 02:27:18.781285+01:00,400000
1188,suboptimal_4j_4c_conf_17_50000_steps.zip,False,,suboptimal,,2025-01-18 02:28:29.281085+01:00,50000
1189,aggressive_4j_4c_conf_12_100000_steps.zip,False,,aggressive,,2025-01-18 02:29:39.872403+01:00,100000
1190,aggressive_4j_4c_conf_12_200000_steps.zip,False,,aggressive,,2025-01-18 02:30:17.218737+01:00,200000
1191,aggressive_4j_4c_conf_12_400000_steps.zip,False,,aggressive,,2025-01-18 02:30:57.640685+01:00,400000
1192,aggressive_4j_4c_conf_12_50000_steps.zip,False,,aggressive,,2025-01-18 02:31:25.957974+01:00,50000
1193,balanced_4j_4c_conf_12_100000_steps.zip,False,,balanced,,2025-01-18 02:31:53.318761+01:00,100000
