stat_id,nb_no_action_d,nb_move_out_d,nb_move_out_and_kill_d,nb_move_forward_d,nb_get_stuck_behind_d,nb_enter_safezone_d,nb_move_in_safe_zone_d,nb_reach_goal_d,nb_kill_d,nb_reach_pied_escalier_d,nb_avance_recule_pied_escalier_d,nb_marche_1_d,nb_marche_2_d,nb_marche_3_d,nb_marche_4_d,nb_marche_5_d,nb_marche_6_d,nb_no_action_e,nb_move_out_e,nb_move_out_and_kill_e,nb_move_forward_e,nb_get_stuck_behind_e,nb_enter_safezone_e,nb_move_in_safe_zone_e,nb_reach_goal_e,nb_kill_e,nb_reach_pied_escalier_e,nb_avance_recule_pied_escalier_e,nb_marche_1_e,nb_marche_2_e,nb_marche_3_e,nb_marche_4_e,nb_marche_5_e,nb_marche_6_e
49732,43,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,36,0,0,0,1,0,1,0,1,1,1,1,1,1
49733,119,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,1,115,0,0,0,0,10,4,1,0,0,0,0,0,0
49734,132,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1,104,2,0,0,1,10,3,3,2,1,1,1,1,1
49735,180,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,143,2,0,0,0,14,4,0,2,2,2,1,1,1
49736,177,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,1,151,0,0,0,1,12,5,5,2,2,2,1,1,1
49737,69,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,42,0,0,0,0,2,1,2,1,0,0,0,0,0
49738,67,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,57,0,0,0,1,2,3,1,2,1,1,1,1,1
49739,87,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,65,1,0,0,1,6,2,2,2,2,2,1,1,1
49740,67,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,61,1,0,0,0,4,2,1,1,1,1,1,1,1
49741,78,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,67,3,0,0,0,4,2,1,0,0,0,0,0,0
49742,87,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,2,34,0,0,0,1,2,1,1,1,1,1,1,1,1
49743,67,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,64,0,0,0,1,4,2,2,1,1,1,1,1,1
49744,73,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,59,0,0,0,0,5,1,2,0,0,0,0,0,0
49745,121,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,117,1,0,0,0,5,4,2,2,2,1,0,0,0
49746,126,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,1,82,3,0,0,1,6,4,1,4,4,2,2,2,1
49747,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,48,0,0,0,0,2,1,1,1,1,1,1,1,0
49748,63,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,41,0,0,0,1,1,2,0,1,1,1,1,1,1
49749,111,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,84,1,0,0,1,10,4,0,3,3,2,2,1,1
49750,116,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,103,0,0,0,0,7,3,2,0,0,0,0,0,0
49751,87,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,74,0,0,0,0,6,3,2,2,2,2,1,0,0
49752,101,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,75,1,0,0,1,8,4,3,3,3,2,1,1,1
49753,109,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,76,0,0,0,1,8,3,2,1,1,1,1,1,1
49754,102,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,81,1,0,0,0,5,3,0,2,2,2,2,2,1
49755,57,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,68,0,0,0,0,3,3,2,0,0,0,0,0,0
49756,75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,55,0,0,0,1,6,1,1,1,1,1,1,1,1
49757,104,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,2,79,2,0,0,1,9,2,3,1,1,1,1,1,1
49758,87,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,100,2,0,0,0,6,2,1,0,0,0,0,0,0
49759,148,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,1,113,1,0,0,0,12,2,3,0,0,0,0,0,0
49760,134,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,2,108,0,0,0,1,7,3,4,2,2,2,2,2,1
49761,142,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,1,110,2,0,0,0,12,2,0,2,2,2,2,1,1
49762,123,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,123,0,0,0,1,10,2,2,1,1,1,1,1,1
49763,161,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,158,1,0,0,0,16,2,0,0,0,0,0,0,0
49764,151,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,3,141,1,0,0,1,10,3,3,2,2,2,2,2,1
49765,65,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,47,2,0,0,1,4,2,0,2,2,2,2,2,1
49766,67,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,57,2,0,0,0,2,2,0,1,1,1,1,0,0
49767,142,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,1,79,1,0,0,1,6,3,1,2,2,2,2,2,1
49768,137,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,1,101,1,0,0,0,6,4,4,2,2,2,1,0,0
49769,58,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,57,0,0,0,1,3,2,2,1,1,1,1,1,1
49770,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,47,0,0,0,0,5,2,2,1,1,1,0,0,0
49771,126,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,94,1,0,0,1,11,4,4,2,2,2,2,2,1
49772,121,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,114,1,0,0,0,8,2,0,1,0,0,0,0,0
49773,55,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,58,1,0,0,1,2,1,2,1,1,1,1,1,1
49774,47,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,68,0,0,0,0,1,1,3,0,0,0,0,0,0
49775,74,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,63,0,0,0,0,6,3,1,1,1,1,0,0,0
49776,76,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,2,57,0,0,0,1,3,1,0,1,1,1,1,1,1
49777,86,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,74,1,0,0,1,8,2,0,2,1,1,1,1,1
49778,73,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,86,1,0,0,0,4,1,2,0,0,0,0,0,0
49779,68,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,71,0,0,0,0,4,1,2,0,0,0,0,0,0
49780,77,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,57,1,0,0,1,8,2,1,1,1,1,1,1,1
49781,89,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,64,1,0,0,0,3,2,0,2,2,2,1,1,1
49782,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,68,2,0,0,1,4,2,1,2,1,1,1,1,1
49783,67,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,63,0,0,0,1,6,1,0,1,1,1,1,1,1
49784,63,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1,54,1,0,0,0,4,1,0,1,1,1,1,1,1
49785,162,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,128,1,0,0,0,14,5,2,0,0,0,0,0,0
49786,152,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,2,125,9,0,0,1,11,3,1,1,1,1,1,1,1
49787,65,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,1,58,2,0,0,0,1,2,3,2,2,0,0,0,0
49788,69,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,58,0,0,0,1,3,3,0,3,3,1,1,1,1
49789,75,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,55,0,0,0,1,2,3,0,3,3,3,3,2,1
49790,84,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,57,1,0,0,0,3,0,1,0,0,0,0,0,0
49791,57,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,34,0,0,0,1,2,1,0,1,1,1,1,1,1
49792,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,39,1,0,0,0,5,2,1,2,0,0,0,0,0
49793,100,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,1,95,0,0,0,0,5,3,2,1,1,1,0,0,0
49794,101,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,87,2,0,0,1,11,2,2,2,1,1,1,1,1
49795,89,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,67,1,0,0,1,6,2,1,2,1,1,1,1,1
49796,85,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,80,0,0,0,0,5,2,1,0,0,0,0,0,0
49797,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,42,2,0,0,0,5,2,0,2,1,1,1,1,0
49798,64,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,51,0,0,0,1,1,2,0,1,1,1,1,1,1
49799,56,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,43,0,0,0,1,3,2,2,1,1,1,1,1,1
49800,56,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,40,0,0,0,0,4,1,0,0,0,0,0,0,0
49801,215,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,2,170,3,0,0,0,18,5,2,3,3,3,3,3,1
49802,208,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,204,2,0,0,1,21,5,1,1,1,1,1,1,1
49803,75,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,75,0,0,0,1,7,2,1,2,2,2,1,1,1
49804,74,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,73,3,0,0,0,3,2,2,0,0,0,0,0,0
49805,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
49806,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,0,0,0,1,3,1,0,1,1,1,1,1,1
49807,97,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,1,63,3,0,0,1,7,2,0,2,2,2,2,2,1
49808,77,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,83,0,0,0,0,4,2,1,1,1,0,0,0,0
49809,102,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,56,0,0,0,0,4,2,2,2,2,1,0,0,0
49810,104,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,80,0,0,0,1,6,3,1,1,1,1,1,1,1
49811,141,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,137,1,0,0,0,8,5,1,0,0,0,0,0,0
49812,134,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,122,9,0,0,1,6,2,2,2,2,2,2,2,1
49813,111,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,97,0,0,0,1,9,3,1,2,1,1,1,1,1
49814,98,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,102,1,0,0,0,8,2,1,0,0,0,0,0,0
49815,92,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,49,0,0,0,1,5,3,1,3,2,2,2,1,1
49816,92,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,58,4,0,0,0,1,1,1,1,1,1,1,1,0
49817,64,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,1,50,0,0,0,0,1,1,1,1,1,1,1,1,1
49818,77,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,48,1,0,0,1,5,1,0,1,1,1,1,1,1
49819,51,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,47,1,0,0,0,2,1,1,0,0,0,0,0,0
49820,62,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,48,0,0,0,1,4,2,0,1,1,1,1,1,1
49821,116,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,99,4,0,0,0,9,2,2,1,0,0,0,0,0
49822,101,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,85,2,0,0,1,6,2,0,1,1,1,1,1,1
49823,139,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,129,0,0,0,1,10,5,2,2,2,1,1,1,1
49824,150,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,130,1,0,0,0,8,5,0,2,2,2,2,1,0
49825,167,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,136,1,0,0,1,12,2,3,2,2,2,2,2,1
49826,166,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,2,148,1,0,0,0,13,4,0,0,0,0,0,0,0
49827,64,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,50,0,0,0,1,5,1,1,1,1,1,1,1,1
49828,61,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,57,0,0,0,0,3,1,1,0,0,0,0,0,0
49829,89,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,1,61,0,0,0,0,5,2,0,1,1,1,1,1,0
49830,89,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,75,0,0,0,1,4,1,1,1,1,1,1,1,1
49831,46,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,34,0,0,0,1,3,2,1,1,1,1,1,1,1
49832,43,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
49833,92,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,72,1,0,0,1,6,3,0,2,1,1,1,1,1
49834,101,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,67,3,0,0,0,6,3,0,3,3,3,3,2,1
49835,67,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,62,1,0,0,0,7,0,1,0,0,0,0,0,0
49836,81,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,59,1,0,0,1,5,2,0,2,1,1,1,1,1
49837,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,54,0,0,0,0,3,0,0,0,0,0,0,0,0
49838,60,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,50,0,0,0,1,3,2,0,1,1,1,1,1,1
49839,90,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,51,0,0,0,0,4,1,0,0,0,0,0,0,0
49840,83,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,66,1,0,0,1,4,3,2,1,1,1,1,1,1
49841,74,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,73,0,0,0,0,4,0,1,0,0,0,0,0,0
49842,76,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,57,1,0,0,1,6,0,1,1,1,1,1,1,1
49843,63,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,65,0,0,0,0,2,2,1,0,0,0,0,0,0
49844,68,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,50,5,0,0,1,5,1,0,1,1,1,1,1,1
49845,90,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,81,1,0,0,1,9,2,2,2,1,1,1,1,1
49846,90,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,82,1,0,0,0,7,1,0,0,0,0,0,0,0
49847,90,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1,65,3,0,0,0,4,1,0,0,0,0,0,0,0
49848,82,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,74,0,0,0,1,6,3,2,1,1,1,1,1,1
49849,108,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,96,2,0,0,1,8,3,0,2,2,2,2,2,1
49850,122,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,91,4,0,0,0,7,2,1,2,2,1,1,1,1
49851,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,0,0,0,1,1,2,0,2,1,1,1,1,1
49852,46,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,30,0,0,0,0,0,1,1,0,0,0,0,0,0
49853,93,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,70,5,0,0,1,6,0,1,1,1,1,1,1,1
49854,85,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,68,0,0,0,0,7,2,2,2,2,2,1,1,0
49855,158,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,130,3,0,0,1,15,4,1,1,1,1,1,1,1
49856,164,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,141,2,0,0,0,14,2,3,1,1,1,1,0,0
49857,91,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,83,0,0,0,1,5,4,0,2,1,1,1,1,1
49858,106,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,68,2,0,0,0,5,3,1,3,3,1,1,1,1
49859,85,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,70,1,0,0,0,4,2,2,2,2,2,2,2,1
49860,92,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,61,4,0,0,1,6,3,0,3,2,2,2,2,1
49861,97,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,70,4,0,0,0,6,2,0,1,1,1,1,1,1
49862,97,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,81,0,0,0,1,4,3,2,1,1,1,1,1,1
49863,109,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,82,4,0,0,0,7,3,1,2,2,1,1,1,1
49864,106,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,1,83,0,0,0,1,6,4,2,1,1,1,1,1,1
49865,81,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,60,4,0,0,0,5,1,0,0,0,0,0,0,0
49866,80,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,66,0,0,0,1,6,3,0,1,1,1,1,1,1
49867,111,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,92,1,0,0,0,12,2,5,0,0,0,0,0,0
49868,105,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,92,3,0,0,1,7,1,1,1,1,1,1,1,1
49869,121,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,124,3,0,0,1,9,1,0,1,1,1,1,1,1
49870,131,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,107,0,0,0,0,13,5,2,3,3,2,2,1,1
49871,137,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,1,118,0,0,0,1,13,1,1,2,2,2,2,1,1
49872,111,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,129,0,0,0,0,11,2,1,0,0,0,0,0,0
49873,53,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,39,0,0,0,0,1,1,0,1,1,1,0,0,0
49874,41,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,0,0,0,1,3,2,1,1,1,1,1,1,1
49875,65,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,51,1,0,0,0,6,1,0,0,0,0,0,0,0
49876,56,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,2,45,1,0,0,1,0,1,0,1,1,1,1,1,1
49877,121,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,93,2,0,0,1,7,5,3,2,1,1,1,1,1
49878,109,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,78,4,0,0,0,6,3,1,2,2,2,2,2,1
49879,105,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,119,0,0,0,0,8,3,0,0,0,0,0,0,0
49880,130,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,2,93,0,0,0,1,11,3,1,2,2,2,2,1,1
49881,66,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,44,0,0,0,1,5,2,1,1,1,1,1,1,1
49882,61,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,57,1,0,0,0,5,1,0,0,0,0,0,0,0
49883,88,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,63,2,0,0,0,7,2,2,0,0,0,0,0,0
49884,87,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,56,1,0,0,1,10,2,1,1,1,1,1,1,1
49885,96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,1,59,1,0,0,1,4,3,2,1,1,1,1,1,1
49886,91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,60,1,0,0,0,4,3,3,2,1,1,0,0,0
49887,111,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,85,1,0,0,0,7,3,0,2,2,2,1,1,0
49888,110,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,78,0,0,0,1,7,3,1,3,3,2,2,2,1
49889,76,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,54,0,0,0,0,1,2,3,1,1,1,1,0,0
49890,80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,53,1,0,0,1,5,2,1,2,2,1,1,1,1
49891,106,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,91,2,0,0,1,7,5,1,3,1,1,1,1,1
49892,111,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,1,78,2,0,0,0,2,3,0,1,1,1,1,1,1
49893,66,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,42,0,0,0,0,3,2,1,2,2,1,1,1,0
49894,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,49,1,0,0,1,1,1,1,1,1,1,1,1,1
49895,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,41,0,0,0,1,1,2,0,2,2,1,1,1,1
49896,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,40,0,0,0,0,0,2,2,2,2,1,1,1,0
49897,94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,64,1,0,0,1,3,2,3,2,2,2,2,2,1
49898,91,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,1,41,0,0,0,0,2,2,1,1,0,0,0,0,0
49899,121,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,91,2,0,0,0,10,3,2,2,2,2,2,2,0
49900,112,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,100,1,0,0,1,7,2,2,2,2,2,2,2,1
49901,131,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,100,2,0,0,0,9,3,1,1,1,1,1,1,0
49902,123,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,94,1,0,0,1,11,3,2,2,2,1,1,1,1
49903,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,41,2,0,0,0,4,2,1,2,1,1,1,1,0
49904,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,46,0,0,0,1,4,1,0,1,1,1,1,1,1
49905,128,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,90,0,0,0,1,8,3,1,2,2,2,2,2,1
49906,127,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,76,2,0,0,0,6,2,0,2,1,1,1,1,0
49907,85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1,60,1,0,0,0,2,1,1,1,1,1,1,0,0
49908,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,60,0,0,0,1,4,2,0,2,2,2,2,2,1
49909,72,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,57,1,0,0,0,5,1,0,1,1,1,1,1,0
49910,77,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,55,0,0,0,1,3,2,0,1,1,1,1,1,1
49911,59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,49,0,0,0,0,2,1,0,1,0,0,0,0,0
49912,59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,42,0,0,0,1,3,1,1,1,1,1,1,1,1
49913,83,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,61,0,0,0,0,5,2,1,1,1,1,1,1,1
49914,69,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,63,0,0,0,1,5,1,0,1,1,1,1,1,1
49915,126,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1,85,2,0,0,0,8,3,1,2,2,2,2,2,1
49916,112,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,94,0,0,0,1,5,4,2,2,1,1,1,1,1
49917,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,41,0,0,0,1,6,1,2,1,1,1,1,1,1
49918,59,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,56,1,0,0,0,1,1,1,0,0,0,0,0,0
49919,87,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,58,1,0,0,1,5,2,1,2,2,2,2,1,1
49920,84,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,66,0,0,0,0,5,1,1,1,1,1,0,0,0
49921,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,34,0,0,0,0,4,1,0,1,0,0,0,0,0
49922,61,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,39,0,0,0,1,0,2,1,1,1,1,1,1,1
