game_id,set_of_rules_id,played_at,nb_participants
93555,8,2024-12-17 22:50:18.981403+01:00,3
93556,8,2024-12-17 22:50:19.025696+01:00,3
93557,8,2024-12-17 22:50:19.065142+01:00,3
93558,8,2024-12-17 22:50:19.108354+01:00,3
93559,8,2024-12-17 22:50:19.159071+01:00,3
93560,8,2024-12-17 22:50:19.206936+01:00,3
93561,8,2024-12-17 22:50:19.241456+01:00,3
93562,8,2024-12-17 22:50:19.283640+01:00,3
93563,8,2024-12-17 22:50:19.338274+01:00,3
93564,8,2024-12-17 22:50:19.406110+01:00,3
93565,8,2024-12-17 22:50:19.444965+01:00,3
93566,8,2024-12-17 22:50:19.483741+01:00,3
93567,8,2024-12-17 22:50:19.517832+01:00,3
93568,8,2024-12-17 22:50:19.559537+01:00,3
93569,8,2024-12-17 22:50:19.598110+01:00,3
93570,8,2024-12-17 22:50:19.641115+01:00,3
93571,8,2024-12-17 22:50:19.692437+01:00,3
93572,8,2024-12-17 22:50:19.726333+01:00,3
93573,8,2024-12-17 22:50:19.767461+01:00,3
93574,8,2024-12-17 22:50:19.813239+01:00,3
93575,8,2024-12-17 22:50:19.853279+01:00,3
93576,8,2024-12-17 22:50:19.910633+01:00,3
93577,8,2024-12-17 22:50:19.952060+01:00,3
93578,8,2024-12-17 22:50:19.992408+01:00,3
93579,8,2024-12-17 22:50:20.031815+01:00,3
93580,8,2024-12-17 22:50:20.069245+01:00,3
93581,8,2024-12-17 22:50:20.106625+01:00,3
93582,8,2024-12-17 22:50:20.145538+01:00,3
93583,8,2024-12-17 22:50:20.189037+01:00,3
93584,8,2024-12-17 22:50:20.226445+01:00,3
93585,8,2024-12-17 22:50:20.264680+01:00,3
93586,8,2024-12-17 22:50:20.303702+01:00,3
93587,8,2024-12-17 22:50:20.376175+01:00,3
93588,8,2024-12-17 22:50:20.424994+01:00,3
93589,8,2024-12-17 22:50:20.467582+01:00,3
93590,8,2024-12-17 22:50:20.510310+01:00,3
93591,8,2024-12-17 22:50:20.549870+01:00,3
93592,8,2024-12-17 22:50:20.604931+01:00,3
93593,8,2024-12-17 22:50:20.643507+01:00,3
93594,8,2024-12-17 22:50:20.682453+01:00,3
93595,8,2024-12-17 22:50:20.726438+01:00,3
93596,8,2024-12-17 22:50:20.769183+01:00,3
93597,8,2024-12-17 22:50:20.806602+01:00,3
93598,8,2024-12-17 22:50:20.844381+01:00,3
93599,8,2024-12-17 22:50:20.891254+01:00,3
93600,8,2024-12-17 22:50:20.931156+01:00,3
93601,8,2024-12-17 22:50:20.967716+01:00,3
93602,8,2024-12-17 22:50:21.011780+01:00,3
93603,8,2024-12-17 22:50:21.068489+01:00,3
93604,8,2024-12-17 22:50:21.107993+01:00,3
93605,8,2024-12-17 22:50:21.147923+01:00,3
93606,8,2024-12-17 22:50:21.202006+01:00,3
93607,8,2024-12-17 22:50:21.248970+01:00,3
93608,8,2024-12-17 22:50:21.288144+01:00,3
93609,8,2024-12-17 22:50:21.329187+01:00,3
93610,8,2024-12-17 22:50:21.369107+01:00,3
93611,8,2024-12-17 22:50:21.407857+01:00,3
93612,8,2024-12-17 22:50:21.445778+01:00,3
93613,8,2024-12-17 22:50:21.485444+01:00,3
93614,8,2024-12-17 22:50:21.526255+01:00,3
93615,8,2024-12-17 22:50:21.562942+01:00,3
93616,8,2024-12-17 22:50:21.601375+01:00,3
93617,8,2024-12-17 22:50:21.638877+01:00,3
93618,8,2024-12-17 22:50:21.682709+01:00,3
93619,8,2024-12-17 22:50:21.734653+01:00,3
93620,8,2024-12-17 22:50:21.790965+01:00,3
93621,8,2024-12-17 22:50:21.828883+01:00,3
93622,8,2024-12-17 22:50:21.870595+01:00,3
93623,8,2024-12-17 22:50:21.909825+01:00,3
93624,8,2024-12-17 22:50:21.948518+01:00,3
93625,8,2024-12-17 22:50:21.988289+01:00,3
93626,8,2024-12-17 22:50:22.035346+01:00,3
93627,8,2024-12-17 22:50:22.073088+01:00,3
93628,8,2024-12-17 22:50:22.112751+01:00,3
93629,8,2024-12-17 22:50:22.152507+01:00,3
93630,8,2024-12-17 22:50:22.194696+01:00,3
93631,8,2024-12-17 22:50:22.228703+01:00,3
93632,8,2024-12-17 22:50:22.274891+01:00,3
93633,8,2024-12-17 22:50:22.315560+01:00,3
93634,8,2024-12-17 22:50:22.351476+01:00,3
93635,8,2024-12-17 22:50:22.397220+01:00,3
93636,8,2024-12-17 22:50:22.440253+01:00,3
93637,8,2024-12-17 22:50:22.480045+01:00,3
93638,8,2024-12-17 22:50:22.518690+01:00,3
93639,8,2024-12-17 22:50:22.558531+01:00,3
93640,8,2024-12-17 22:50:22.604601+01:00,3
93641,8,2024-12-17 22:50:22.645072+01:00,3
93642,8,2024-12-17 22:50:22.686206+01:00,3
93643,8,2024-12-17 22:50:22.724499+01:00,3
93644,8,2024-12-17 22:50:22.770934+01:00,3
93645,8,2024-12-17 22:50:22.808466+01:00,3
93646,8,2024-12-17 22:50:22.855124+01:00,3
93647,8,2024-12-17 22:50:22.897420+01:00,3
93648,8,2024-12-17 22:50:22.946026+01:00,3
93649,8,2024-12-17 22:50:22.988339+01:00,3
93650,8,2024-12-17 22:50:23.039837+01:00,3
93651,8,2024-12-17 22:50:23.144786+01:00,3
93652,8,2024-12-17 22:50:23.206248+01:00,3
93653,8,2024-12-17 22:50:23.254682+01:00,3
93654,8,2024-12-17 22:50:23.303240+01:00,3
93655,8,2024-12-17 22:50:23.345563+01:00,3
93656,8,2024-12-17 22:50:23.388711+01:00,3
93657,8,2024-12-17 22:50:23.436318+01:00,3
93658,8,2024-12-17 22:50:23.487674+01:00,3
93659,8,2024-12-17 22:50:23.546045+01:00,3
93660,8,2024-12-17 22:50:23.593198+01:00,3
93661,8,2024-12-17 22:50:23.641546+01:00,3
93662,8,2024-12-17 22:50:23.682309+01:00,3
93663,8,2024-12-17 22:50:23.733093+01:00,3
93664,8,2024-12-17 22:50:23.811773+01:00,3
93665,8,2024-12-17 22:50:23.862929+01:00,3
93666,8,2024-12-17 22:50:23.923755+01:00,3
93667,8,2024-12-17 22:50:23.996762+01:00,3
93668,8,2024-12-17 22:50:24.063772+01:00,3
93669,8,2024-12-17 22:50:24.130795+01:00,3
93670,8,2024-12-17 22:50:24.169752+01:00,3
93671,8,2024-12-17 22:50:24.216773+01:00,3
93672,8,2024-12-17 22:50:24.265637+01:00,3
93673,8,2024-12-17 22:50:24.303803+01:00,3
93674,8,2024-12-17 22:50:24.355662+01:00,3
93675,8,2024-12-17 22:50:24.399501+01:00,3
93676,8,2024-12-17 22:50:24.491074+01:00,3
93677,8,2024-12-17 22:50:24.557195+01:00,3
93678,8,2024-12-17 22:50:24.615953+01:00,3
93679,8,2024-12-17 22:50:24.656771+01:00,3
93680,8,2024-12-17 22:50:24.715746+01:00,3
93681,8,2024-12-17 22:50:24.753568+01:00,3
93682,8,2024-12-17 22:50:24.800277+01:00,3
93683,8,2024-12-17 22:50:24.849034+01:00,3
93684,8,2024-12-17 22:50:24.923637+01:00,3
93685,8,2024-12-17 22:50:24.971714+01:00,3
93686,8,2024-12-17 22:50:25.015234+01:00,3
93687,8,2024-12-17 22:50:25.096966+01:00,3
93688,8,2024-12-17 22:50:25.152635+01:00,3
93689,8,2024-12-17 22:50:25.197519+01:00,3
93690,8,2024-12-17 22:50:25.241819+01:00,3
93691,8,2024-12-17 22:50:25.303532+01:00,3
93692,8,2024-12-17 22:50:25.357541+01:00,3
93693,8,2024-12-17 22:50:25.417685+01:00,3
93694,8,2024-12-17 22:50:25.471399+01:00,3
93695,8,2024-12-17 22:50:25.519352+01:00,3
93696,8,2024-12-17 22:50:25.561424+01:00,3
93697,8,2024-12-17 22:50:25.610322+01:00,3
93698,8,2024-12-17 22:50:25.658504+01:00,3
93699,8,2024-12-17 22:50:25.697001+01:00,3
93700,8,2024-12-17 22:50:25.740436+01:00,3
93701,8,2024-12-17 22:50:25.786521+01:00,3
93702,8,2024-12-17 22:50:25.831829+01:00,3
93703,8,2024-12-17 22:50:25.874972+01:00,3
93704,8,2024-12-17 22:50:25.916096+01:00,3
93705,8,2024-12-17 22:50:25.947198+01:00,3
93706,8,2024-12-17 22:50:25.983688+01:00,3
93707,8,2024-12-17 22:50:26.027902+01:00,3
93708,8,2024-12-17 22:50:26.091155+01:00,3
93709,8,2024-12-17 22:50:26.141608+01:00,3
93710,8,2024-12-17 22:50:26.184698+01:00,3
93711,8,2024-12-17 22:50:26.225659+01:00,3
93712,8,2024-12-17 22:50:26.274552+01:00,3
93713,8,2024-12-17 22:50:26.319492+01:00,3
93714,8,2024-12-17 22:50:26.363184+01:00,3
93715,8,2024-12-17 22:50:26.404024+01:00,3
93716,8,2024-12-17 22:50:26.445196+01:00,3
93717,8,2024-12-17 22:50:26.493705+01:00,3
93718,8,2024-12-17 22:50:26.533784+01:00,3
93719,8,2024-12-17 22:50:26.586835+01:00,3
93720,8,2024-12-17 22:50:26.640068+01:00,3
93721,8,2024-12-17 22:50:26.681018+01:00,3
93722,8,2024-12-17 22:50:26.736802+01:00,3
93723,8,2024-12-17 22:50:26.781012+01:00,3
93724,8,2024-12-17 22:50:26.815769+01:00,3
93725,8,2024-12-17 22:50:26.861017+01:00,3
93726,8,2024-12-17 22:50:26.903363+01:00,3
93727,8,2024-12-17 22:50:26.951139+01:00,3
93728,8,2024-12-17 22:50:26.994939+01:00,3
93729,8,2024-12-17 22:50:27.033531+01:00,3
93730,8,2024-12-17 22:50:27.070672+01:00,3
93731,8,2024-12-17 22:50:27.116421+01:00,3
93732,8,2024-12-17 22:50:27.159439+01:00,3
93733,8,2024-12-17 22:50:27.226657+01:00,3
93734,8,2024-12-17 22:50:27.289178+01:00,3
93735,8,2024-12-17 22:50:27.361337+01:00,3
93736,8,2024-12-17 22:50:27.409410+01:00,3
93737,8,2024-12-17 22:50:27.457434+01:00,3
93738,8,2024-12-17 22:50:27.503338+01:00,3
93739,8,2024-12-17 22:50:27.557898+01:00,3
93740,8,2024-12-17 22:50:27.609443+01:00,3
93741,8,2024-12-17 22:50:27.661718+01:00,3
93742,8,2024-12-17 22:50:27.717304+01:00,3
93743,8,2024-12-17 22:50:27.768187+01:00,3
93744,8,2024-12-17 22:50:27.819844+01:00,3
93745,8,2024-12-17 22:50:27.861857+01:00,3
93746,8,2024-12-17 22:50:27.904144+01:00,3
93747,8,2024-12-17 22:50:27.944936+01:00,3
93748,8,2024-12-17 22:50:27.993729+01:00,3
93749,8,2024-12-17 22:50:28.050234+01:00,3
93750,8,2024-12-17 22:50:28.097381+01:00,3
93751,8,2024-12-17 22:50:28.152103+01:00,3
93752,8,2024-12-17 22:50:28.196868+01:00,3
93753,8,2024-12-17 22:50:28.250803+01:00,3
93754,8,2024-12-17 22:50:28.299924+01:00,3
93755,8,2024-12-17 22:50:28.343049+01:00,3
93756,8,2024-12-17 22:50:28.382520+01:00,3
93757,8,2024-12-17 22:50:28.447954+01:00,3
93758,8,2024-12-17 22:50:28.501135+01:00,3
93759,8,2024-12-17 22:50:28.547484+01:00,3
93760,8,2024-12-17 22:50:28.584658+01:00,3
93761,8,2024-12-17 22:50:28.629222+01:00,3
93762,8,2024-12-17 22:50:28.675853+01:00,3
93763,8,2024-12-17 22:50:28.713643+01:00,3
93764,8,2024-12-17 22:50:28.819129+01:00,3
93765,8,2024-12-17 22:50:28.858532+01:00,3
93766,8,2024-12-17 22:50:28.903587+01:00,3
93767,8,2024-12-17 22:50:28.958327+01:00,3
93768,8,2024-12-17 22:50:29.004994+01:00,3
93769,8,2024-12-17 22:50:29.057832+01:00,3
93770,8,2024-12-17 22:50:29.108618+01:00,3
93771,8,2024-12-17 22:50:29.159576+01:00,3
93772,8,2024-12-17 22:50:29.202920+01:00,3
93773,8,2024-12-17 22:50:29.243517+01:00,3
93774,8,2024-12-17 22:50:29.320841+01:00,3
93775,8,2024-12-17 22:50:29.364333+01:00,3
93776,8,2024-12-17 22:50:29.426759+01:00,3
93777,8,2024-12-17 22:50:29.485929+01:00,3
93778,8,2024-12-17 22:50:29.532097+01:00,3
93779,8,2024-12-17 22:50:29.580627+01:00,3
93780,8,2024-12-17 22:50:29.659416+01:00,3
93781,8,2024-12-17 22:50:29.713425+01:00,3
93782,8,2024-12-17 22:50:29.768732+01:00,3
93783,8,2024-12-17 22:50:29.819308+01:00,3
93784,8,2024-12-17 22:50:29.875296+01:00,3
93785,8,2024-12-17 22:50:29.942358+01:00,3
93786,8,2024-12-17 22:50:29.989811+01:00,3
93787,8,2024-12-17 22:50:30.065216+01:00,3
93788,8,2024-12-17 22:50:30.137066+01:00,3
93789,8,2024-12-17 22:50:30.185158+01:00,3
93790,8,2024-12-17 22:50:30.227256+01:00,3
93791,8,2024-12-17 22:50:30.283706+01:00,3
93792,8,2024-12-17 22:50:30.343584+01:00,3
93793,8,2024-12-17 22:50:30.392554+01:00,3
93794,8,2024-12-17 22:50:30.436908+01:00,3
93795,8,2024-12-17 22:50:30.486918+01:00,3
93796,8,2024-12-17 22:50:30.527835+01:00,3
93797,8,2024-12-17 22:50:30.578081+01:00,3
93798,8,2024-12-17 22:50:30.631064+01:00,3
93799,8,2024-12-17 22:50:30.675168+01:00,3
93800,8,2024-12-17 22:50:30.718115+01:00,3
93801,8,2024-12-17 22:50:30.761772+01:00,3
93802,8,2024-12-17 22:50:30.801294+01:00,3
93803,8,2024-12-17 22:50:30.841207+01:00,3
93804,8,2024-12-17 22:50:30.885142+01:00,3
93805,8,2024-12-17 22:50:30.941412+01:00,3
93806,8,2024-12-17 22:50:30.986131+01:00,3
93807,8,2024-12-17 22:50:31.035935+01:00,3
93808,8,2024-12-17 22:50:31.080622+01:00,3
93809,8,2024-12-17 22:50:31.128812+01:00,3
93810,8,2024-12-17 22:50:31.179030+01:00,3
93811,8,2024-12-17 22:50:31.227154+01:00,3
93812,8,2024-12-17 22:50:31.268098+01:00,3
93813,8,2024-12-17 22:50:31.314256+01:00,3
93814,8,2024-12-17 22:50:31.352769+01:00,3
93815,8,2024-12-17 22:50:31.395804+01:00,3
93816,8,2024-12-17 22:50:31.437764+01:00,3
93817,8,2024-12-17 22:50:31.488270+01:00,3
93818,8,2024-12-17 22:50:31.546478+01:00,3
93819,8,2024-12-17 22:50:31.595049+01:00,3
93820,8,2024-12-17 22:50:31.633991+01:00,3
93821,8,2024-12-17 22:50:31.673031+01:00,3
93822,8,2024-12-17 22:50:31.718743+01:00,3
93823,8,2024-12-17 22:50:31.762411+01:00,3
93824,8,2024-12-17 22:50:31.800272+01:00,3
93825,8,2024-12-17 22:50:31.850961+01:00,3
93826,8,2024-12-17 22:50:31.907476+01:00,3
93827,8,2024-12-17 22:50:31.953899+01:00,3
93828,8,2024-12-17 22:50:31.995621+01:00,3
93829,8,2024-12-17 22:50:32.054787+01:00,3
93830,8,2024-12-17 22:50:32.101369+01:00,3
93831,8,2024-12-17 22:50:32.143576+01:00,3
93832,8,2024-12-17 22:50:32.192172+01:00,3
93833,8,2024-12-17 22:50:32.230502+01:00,3
93834,8,2024-12-17 22:50:32.276394+01:00,3
93835,8,2024-12-17 22:50:32.330391+01:00,3
93836,8,2024-12-17 22:50:32.388796+01:00,3
93837,8,2024-12-17 22:50:32.426063+01:00,3
93838,8,2024-12-17 22:50:32.469407+01:00,3
93839,8,2024-12-17 22:50:32.513805+01:00,3
93840,8,2024-12-17 22:50:32.560077+01:00,3
93841,8,2024-12-17 22:50:32.608946+01:00,3
93842,8,2024-12-17 22:50:32.672392+01:00,3
93843,8,2024-12-17 22:50:32.722643+01:00,3
93844,8,2024-12-17 22:50:32.776028+01:00,3
93845,8,2024-12-17 22:50:32.848473+01:00,3
93846,8,2024-12-17 22:50:32.909289+01:00,3
93847,8,2024-12-17 22:50:32.964285+01:00,3
93848,8,2024-12-17 22:50:33.010650+01:00,3
93849,8,2024-12-17 22:50:33.054291+01:00,3
93850,8,2024-12-17 22:50:33.099179+01:00,3
93851,8,2024-12-17 22:50:33.150594+01:00,3
93852,8,2024-12-17 22:50:33.194464+01:00,3
93853,8,2024-12-17 22:50:33.234559+01:00,3
93854,8,2024-12-17 22:50:33.291959+01:00,3
93855,8,2024-12-17 22:50:33.338993+01:00,3
93856,8,2024-12-17 22:50:33.391850+01:00,3
93857,8,2024-12-17 22:50:33.438375+01:00,3
93858,8,2024-12-17 22:50:33.487103+01:00,3
93859,8,2024-12-17 22:50:33.541539+01:00,3
93860,8,2024-12-17 22:50:33.590984+01:00,3
93861,8,2024-12-17 22:50:33.628498+01:00,3
93862,8,2024-12-17 22:50:33.666148+01:00,3
93863,8,2024-12-17 22:50:33.712316+01:00,3
93864,8,2024-12-17 22:50:33.782645+01:00,3
93865,8,2024-12-17 22:50:33.826852+01:00,3
93866,8,2024-12-17 22:50:33.867032+01:00,3
93867,8,2024-12-17 22:50:33.907574+01:00,3
93868,8,2024-12-17 22:50:33.947273+01:00,3
93869,8,2024-12-17 22:50:33.983795+01:00,3
93870,8,2024-12-17 22:50:34.025195+01:00,3
93871,8,2024-12-17 22:50:34.067093+01:00,3
93872,8,2024-12-17 22:50:34.152516+01:00,3
93873,8,2024-12-17 22:50:34.192681+01:00,3
93874,8,2024-12-17 22:50:34.238782+01:00,3
93875,8,2024-12-17 22:50:34.282480+01:00,3
93876,8,2024-12-17 22:50:34.320877+01:00,3
93877,8,2024-12-17 22:50:34.364458+01:00,3
93878,8,2024-12-17 22:50:34.402199+01:00,3
93879,8,2024-12-17 22:50:34.436984+01:00,3
93880,8,2024-12-17 22:50:34.477919+01:00,3
93881,8,2024-12-17 22:50:34.513946+01:00,3
93882,8,2024-12-17 22:50:34.555436+01:00,3
93883,8,2024-12-17 22:50:34.592633+01:00,3
93884,8,2024-12-17 22:50:34.629701+01:00,3
93885,8,2024-12-17 22:50:34.670969+01:00,3
93886,8,2024-12-17 22:50:34.709090+01:00,3
93887,8,2024-12-17 22:50:34.750339+01:00,3
93888,8,2024-12-17 22:50:34.787214+01:00,3
93889,8,2024-12-17 22:50:34.830192+01:00,3
93890,8,2024-12-17 22:50:34.883763+01:00,3
93891,8,2024-12-17 22:50:34.927482+01:00,3
93892,8,2024-12-17 22:50:34.966684+01:00,3
93893,8,2024-12-17 22:50:35.005956+01:00,3
93894,8,2024-12-17 22:50:35.048547+01:00,3
93895,8,2024-12-17 22:50:35.113830+01:00,3
93896,8,2024-12-17 22:50:35.158286+01:00,3
93897,8,2024-12-17 22:50:35.199658+01:00,3
93898,8,2024-12-17 22:50:35.245136+01:00,3
93899,8,2024-12-17 22:50:35.278738+01:00,3
93900,8,2024-12-17 22:50:35.326286+01:00,3
93901,8,2024-12-17 22:50:35.375327+01:00,3
93902,8,2024-12-17 22:50:35.417650+01:00,3
93903,8,2024-12-17 22:50:35.467846+01:00,3
93904,8,2024-12-17 22:50:35.516781+01:00,3
93905,8,2024-12-17 22:50:35.554180+01:00,3
93906,8,2024-12-17 22:50:35.599745+01:00,3
93907,8,2024-12-17 22:50:35.642957+01:00,3
93908,8,2024-12-17 22:50:35.684359+01:00,3
93909,8,2024-12-17 22:50:35.751152+01:00,3
93910,8,2024-12-17 22:50:35.789897+01:00,3
93911,8,2024-12-17 22:50:35.832517+01:00,3
93912,8,2024-12-17 22:50:35.869787+01:00,3
93913,8,2024-12-17 22:50:35.912146+01:00,3
93914,8,2024-12-17 22:50:35.950122+01:00,3
93915,8,2024-12-17 22:50:35.995427+01:00,3
93916,8,2024-12-17 22:50:36.037888+01:00,3
93917,8,2024-12-17 22:50:36.075507+01:00,3
93918,8,2024-12-17 22:50:36.116167+01:00,3
93919,8,2024-12-17 22:50:36.151468+01:00,3
93920,8,2024-12-17 22:50:36.201042+01:00,3
93921,8,2024-12-17 22:50:36.257057+01:00,3
93922,8,2024-12-17 22:50:36.302723+01:00,3
93923,8,2024-12-17 22:50:36.349972+01:00,3
93924,8,2024-12-17 22:50:36.390083+01:00,3
93925,8,2024-12-17 22:50:36.434791+01:00,3
93926,8,2024-12-17 22:50:36.476266+01:00,3
93927,8,2024-12-17 22:50:36.519425+01:00,3
93928,8,2024-12-17 22:50:36.567702+01:00,3
93929,8,2024-12-17 22:50:36.607621+01:00,3
93930,8,2024-12-17 22:50:36.679799+01:00,3
93931,8,2024-12-17 22:50:36.725699+01:00,3
93932,8,2024-12-17 22:50:36.765931+01:00,3
93933,8,2024-12-17 22:50:36.820085+01:00,3
93934,8,2024-12-17 22:50:36.870730+01:00,3
93935,8,2024-12-17 22:50:36.914011+01:00,3
93936,8,2024-12-17 22:50:36.961804+01:00,3
93937,8,2024-12-17 22:50:37.027502+01:00,3
93938,8,2024-12-17 22:50:37.075990+01:00,3
93939,8,2024-12-17 22:50:37.125639+01:00,3
93940,8,2024-12-17 22:50:37.164478+01:00,3
93941,8,2024-12-17 22:50:37.215933+01:00,3
93942,8,2024-12-17 22:50:37.261322+01:00,3
93943,8,2024-12-17 22:50:37.308282+01:00,3
93944,8,2024-12-17 22:50:37.360369+01:00,3
93945,8,2024-12-17 22:50:37.400317+01:00,3
93946,8,2024-12-17 22:50:37.446805+01:00,3
93947,8,2024-12-17 22:50:37.499519+01:00,3
93948,8,2024-12-17 22:50:37.539395+01:00,3
93949,8,2024-12-17 22:50:37.594384+01:00,3
93950,8,2024-12-17 22:50:37.641346+01:00,3
93951,8,2024-12-17 22:50:37.685502+01:00,3
93952,8,2024-12-17 22:50:37.718576+01:00,3
93953,8,2024-12-17 22:50:37.766449+01:00,3
93954,8,2024-12-17 22:50:37.803748+01:00,3
93955,8,2024-12-17 22:50:37.853969+01:00,3
93956,8,2024-12-17 22:50:37.907612+01:00,3
93957,8,2024-12-17 22:50:37.966061+01:00,3
93958,8,2024-12-17 22:50:37.997935+01:00,3
93959,8,2024-12-17 22:50:38.034324+01:00,3
93960,8,2024-12-17 22:50:38.088264+01:00,3
93961,8,2024-12-17 22:50:38.128836+01:00,3
93962,8,2024-12-17 22:50:38.172051+01:00,3
93963,8,2024-12-17 22:50:38.213886+01:00,3
93964,8,2024-12-17 22:50:38.276466+01:00,3
93965,8,2024-12-17 22:50:38.322540+01:00,3
93966,8,2024-12-17 22:50:38.369127+01:00,3
93967,8,2024-12-17 22:50:38.416702+01:00,3
93968,8,2024-12-17 22:50:38.454873+01:00,3
93969,8,2024-12-17 22:50:38.502557+01:00,3
93970,8,2024-12-17 22:50:38.543802+01:00,3
93971,8,2024-12-17 22:50:38.597749+01:00,3
93972,8,2024-12-17 22:50:38.640705+01:00,3
93973,8,2024-12-17 22:50:38.689081+01:00,3
93974,8,2024-12-17 22:50:38.739099+01:00,3
93975,8,2024-12-17 22:50:38.784225+01:00,3
93976,8,2024-12-17 22:50:38.822981+01:00,3
93977,8,2024-12-17 22:50:38.864871+01:00,3
93978,8,2024-12-17 22:50:38.907693+01:00,3
93979,8,2024-12-17 22:50:38.956240+01:00,3
93980,8,2024-12-17 22:50:38.994396+01:00,3
93981,8,2024-12-17 22:50:39.034711+01:00,3
93982,8,2024-12-17 22:50:39.069691+01:00,3
93983,8,2024-12-17 22:50:39.116400+01:00,3
93984,8,2024-12-17 22:50:39.172261+01:00,3
93985,8,2024-12-17 22:50:39.233571+01:00,3
93986,8,2024-12-17 22:50:39.288083+01:00,3
93987,8,2024-12-17 22:50:39.340826+01:00,3
93988,8,2024-12-17 22:50:39.384368+01:00,3
93989,8,2024-12-17 22:50:39.430646+01:00,3
93990,8,2024-12-17 22:50:39.470772+01:00,3
93991,8,2024-12-17 22:50:39.513903+01:00,3
93992,8,2024-12-17 22:50:39.552669+01:00,3
93993,8,2024-12-17 22:50:39.602398+01:00,3
93994,8,2024-12-17 22:50:39.666396+01:00,3
93995,8,2024-12-17 22:50:39.750321+01:00,3
93996,8,2024-12-17 22:50:39.806188+01:00,3
93997,8,2024-12-17 22:50:39.854173+01:00,3
93998,8,2024-12-17 22:50:39.905087+01:00,3
93999,8,2024-12-17 22:50:39.954277+01:00,3
94000,8,2024-12-17 22:50:39.995922+01:00,3
94001,8,2024-12-17 22:50:40.039131+01:00,3
94002,8,2024-12-17 22:50:40.084712+01:00,3
94003,8,2024-12-17 22:50:40.128028+01:00,3
94004,8,2024-12-17 22:50:40.186200+01:00,3
94005,8,2024-12-17 22:50:40.231930+01:00,3
94006,8,2024-12-17 22:50:40.283584+01:00,3
94007,8,2024-12-17 22:50:40.340428+01:00,3
94008,8,2024-12-17 22:50:40.401164+01:00,3
94009,8,2024-12-17 22:50:40.459649+01:00,3
94010,8,2024-12-17 22:50:40.509022+01:00,3
94011,8,2024-12-17 22:50:40.571665+01:00,3
94012,8,2024-12-17 22:50:40.620452+01:00,3
94013,8,2024-12-17 22:50:40.671527+01:00,3
94014,8,2024-12-17 22:50:40.710487+01:00,3
94015,8,2024-12-17 22:50:40.761326+01:00,3
94016,8,2024-12-17 22:50:40.802264+01:00,3
94017,8,2024-12-17 22:50:40.845549+01:00,3
94018,8,2024-12-17 22:50:40.893464+01:00,3
94019,8,2024-12-17 22:50:40.951994+01:00,3
94020,8,2024-12-17 22:50:40.992972+01:00,3
94021,8,2024-12-17 22:50:41.052074+01:00,3
94022,8,2024-12-17 22:50:41.102009+01:00,3
94023,8,2024-12-17 22:50:41.140230+01:00,3
94024,8,2024-12-17 22:50:41.180775+01:00,3
94025,8,2024-12-17 22:50:41.229716+01:00,3
94026,8,2024-12-17 22:50:41.272851+01:00,3
94027,8,2024-12-17 22:50:41.318678+01:00,3
94028,8,2024-12-17 22:50:41.361224+01:00,3
94029,8,2024-12-17 22:50:41.397156+01:00,3
94030,8,2024-12-17 22:50:41.434382+01:00,3
94031,8,2024-12-17 22:50:41.474455+01:00,3
94032,8,2024-12-17 22:50:41.517921+01:00,3
94033,8,2024-12-17 22:50:41.557785+01:00,3
94034,8,2024-12-17 22:50:41.597590+01:00,3
94035,8,2024-12-17 22:50:41.633569+01:00,3
94036,8,2024-12-17 22:50:41.675586+01:00,3
94037,8,2024-12-17 22:50:41.724054+01:00,3
94038,8,2024-12-17 22:50:41.770277+01:00,3
94039,8,2024-12-17 22:50:41.814358+01:00,3
94040,8,2024-12-17 22:50:41.865780+01:00,3
94041,8,2024-12-17 22:50:41.904805+01:00,3
94042,8,2024-12-17 22:50:41.945439+01:00,3
94043,8,2024-12-17 22:50:41.993079+01:00,3
94044,8,2024-12-17 22:50:42.036881+01:00,3
94045,8,2024-12-17 22:50:42.078192+01:00,3
94046,8,2024-12-17 22:50:42.117770+01:00,3
94047,8,2024-12-17 22:50:42.168035+01:00,3
94048,8,2024-12-17 22:50:42.209554+01:00,3
94049,8,2024-12-17 22:50:42.249690+01:00,3
94050,8,2024-12-17 22:50:42.294668+01:00,3
94051,8,2024-12-17 22:50:42.336672+01:00,3
94052,8,2024-12-17 22:50:42.392308+01:00,3
94053,8,2024-12-17 22:50:42.427224+01:00,3
94054,8,2024-12-17 22:50:42.471282+01:00,3
94055,8,2024-12-17 22:50:42.513892+01:00,3
94056,8,2024-12-17 22:50:42.571178+01:00,3
94057,8,2024-12-17 22:50:42.617247+01:00,3
94058,8,2024-12-17 22:50:42.671729+01:00,3
94059,8,2024-12-17 22:50:42.712320+01:00,3
94060,8,2024-12-17 22:50:42.757679+01:00,3
94061,8,2024-12-17 22:50:42.803376+01:00,3
94062,8,2024-12-17 22:50:42.844383+01:00,3
94063,8,2024-12-17 22:50:42.906431+01:00,3
94064,8,2024-12-17 22:50:43.012024+01:00,3
94065,8,2024-12-17 22:50:43.049282+01:00,3
94066,8,2024-12-17 22:50:43.092821+01:00,3
94067,8,2024-12-17 22:50:43.127550+01:00,3
94068,8,2024-12-17 22:50:43.191185+01:00,3
94069,8,2024-12-17 22:50:43.232333+01:00,3
94070,8,2024-12-17 22:50:43.273531+01:00,3
94071,8,2024-12-17 22:50:43.318303+01:00,3
