participant_id,game_id,player_id,num_player_game,action_stats,turn_order,reward_action_agent,reward_rectified,nb_moves,is_winner,nb_actions_interdites,nb_pawns_in_goal
27583,10046,27,3,27583,3,-30,0,41,False,3,0
27584,10046,29,4,27584,4,-60,0,38,False,6,1
27585,10047,25,1,27585,1,-70,0,45,False,7,0
27586,10047,26,2,27586,2,80,290,46,False,12,1
27587,10047,27,3,27587,3,-70,0,46,True,7,2
27588,10047,29,4,27588,4,-90,0,40,False,9,1
27589,10048,25,1,27589,1,-270,0,71,False,27,1
27590,10048,26,2,27590,2,-75,381,61,False,26,1
27591,10048,27,3,27591,3,-210,0,67,False,21,1
27592,10048,29,4,27592,4,-100,0,61,True,10,2
27593,10049,25,1,27593,1,-50,0,44,True,5,2
27594,10049,26,2,27594,2,100,207,43,False,8,1
27595,10049,27,3,27595,3,-60,0,43,False,6,0
27596,10049,29,4,27596,4,-70,0,44,False,7,1
27597,10050,25,1,27597,1,-70,0,52,False,7,0
27598,10050,26,2,27598,2,90,386,52,True,15,2
27599,10050,27,3,27599,3,-100,0,51,False,10,1
27600,10050,29,4,27600,4,-140,0,49,False,14,1
27601,10051,25,1,27601,1,-10,0,56,False,1,0
27602,10051,26,2,27602,2,10,353,57,True,15,2
27603,10051,27,3,27603,3,-60,0,54,False,6,1
27604,10051,29,4,27604,4,-60,0,57,False,6,0
27605,10052,25,1,27605,1,-70,0,50,False,7,0
27606,10052,26,2,27606,2,10,267,49,False,17,1
27607,10052,27,3,27607,3,-130,0,55,True,13,2
27608,10052,29,4,27608,4,-70,0,47,False,7,0
27609,10053,25,1,27609,1,-60,0,47,False,6,0
27610,10053,26,2,27610,2,170,307,49,True,7,2
27611,10053,27,3,27611,3,-120,0,48,False,12,1
27612,10053,29,4,27612,4,-100,0,43,False,10,1
27613,10054,25,1,27613,1,0,0,32,False,0,0
27614,10054,26,2,27614,2,155,195,35,False,3,0
27615,10054,27,3,27615,3,-40,0,31,False,4,1
27616,10054,29,4,27616,4,-100,0,40,True,10,2
27617,10055,25,1,27617,1,-10,0,27,False,1,0
27618,10055,26,2,27618,2,50,263,34,True,11,2
27619,10055,27,3,27619,3,-20,0,25,False,2,1
27620,10055,29,4,27620,4,-70,0,27,False,7,1
27621,10056,25,1,27621,1,-160,0,47,True,16,2
27622,10056,26,2,27622,2,125,201,40,False,5,1
27623,10056,27,3,27623,3,-50,0,43,False,5,1
27624,10056,29,4,27624,4,-30,0,43,False,3,0
27625,10057,25,1,27625,1,-80,0,44,False,8,1
27626,10057,26,2,27626,2,10,251,50,True,15,2
27627,10057,27,3,27627,3,-50,0,44,False,5,0
27628,10057,29,4,27628,4,-30,0,41,False,3,0
27629,10058,25,1,27629,1,-80,0,41,False,8,1
27630,10058,26,2,27630,2,85,241,40,False,9,1
27631,10058,27,3,27631,3,-80,0,40,True,8,2
27632,10058,29,4,27632,4,-100,0,38,False,10,1
27633,10059,25,1,27633,1,-120,0,31,False,12,1
27634,10059,26,2,27634,2,80,155,36,False,5,0
27635,10059,27,3,27635,3,-10,0,32,False,1,0
27636,10059,29,4,27636,4,-80,0,38,True,8,2
27637,10060,25,1,27637,1,-10,0,32,False,1,0
27638,10060,26,2,27638,2,135,260,39,True,6,2
27639,10060,27,3,27639,3,-10,0,30,False,1,0
27640,10060,29,4,27640,4,-80,0,31,False,8,1
27641,10061,25,1,27641,1,-50,0,39,False,5,0
27642,10061,26,2,27642,2,70,160,38,False,6,0
27643,10061,27,3,27643,3,-90,0,40,True,9,2
27644,10061,29,4,27644,4,-80,0,41,False,8,1
27645,10062,25,1,27645,1,-70,0,34,False,7,0
27646,10062,26,2,27646,2,75,135,29,False,3,0
27647,10062,27,3,27647,3,-90,0,39,True,9,2
27648,10062,29,4,27648,4,-20,0,30,False,2,0
27649,10063,25,1,27649,1,-40,0,40,False,4,0
27650,10063,26,2,27650,2,-30,245,44,False,19,1
27651,10063,27,3,27651,3,-90,0,40,False,9,1
27652,10063,29,4,27652,4,-80,0,40,True,8,2
27653,10064,25,1,27653,1,-40,0,40,False,4,0
27654,10064,26,2,27654,2,140,245,36,False,4,0
27655,10064,27,3,27655,3,-40,0,36,False,4,0
27656,10064,29,4,27656,4,-80,0,39,True,8,2
27657,10065,25,1,27657,1,-160,0,38,False,16,1
27658,10065,26,2,27658,2,140,230,45,False,5,1
27659,10065,27,3,27659,3,-70,0,38,False,7,1
27660,10065,29,4,27660,4,-60,0,42,True,6,2
27661,10066,25,1,27661,1,-140,0,52,True,14,2
27662,10066,26,2,27662,2,-80,296,59,False,27,1
27663,10066,27,3,27663,3,-20,0,55,False,2,0
27664,10066,29,4,27664,4,-30,0,53,False,3,0
27665,10067,25,1,27665,1,-80,0,49,False,8,1
27666,10067,26,2,27666,2,70,291,46,True,10,2
27667,10067,27,3,27667,3,-20,0,41,False,2,0
27668,10067,29,4,27668,4,-120,0,42,False,12,1
27669,10068,25,1,27669,1,-20,0,48,False,2,0
27670,10068,26,2,27670,2,140,331,55,True,8,2
27671,10068,27,3,27671,3,-200,0,49,False,20,1
27672,10068,29,4,27672,4,-120,0,53,False,12,1
27673,10069,25,1,27673,1,-140,0,45,False,14,0
27674,10069,26,2,27674,2,30,286,38,False,12,1
27675,10069,27,3,27675,3,-100,0,40,True,10,2
27676,10069,29,4,27676,4,-20,0,35,False,2,0
27677,10070,25,1,27677,1,-100,0,37,False,10,1
27678,10070,26,2,27678,2,100,100,36,False,0,0
27679,10070,27,3,27679,3,-30,0,41,True,3,2
27680,10070,29,4,27680,4,-60,0,39,False,6,1
27681,10071,25,1,27681,1,-10,0,40,False,1,0
27682,10071,26,2,27682,2,60,186,41,False,7,1
27683,10071,27,3,27683,3,-60,0,47,True,6,2
27684,10071,29,4,27684,4,-50,0,45,False,5,1
27685,10072,25,1,27685,1,-180,0,55,False,18,1
27686,10072,26,2,27686,2,210,310,54,False,4,0
27687,10072,27,3,27687,3,-60,0,52,False,6,0
27688,10072,29,4,27688,4,-110,0,54,True,11,2
27689,10073,25,1,27689,1,-120,0,47,False,12,0
27690,10073,26,2,27690,2,5,191,50,False,16,1
27691,10073,27,3,27691,3,-180,0,49,False,18,1
27692,10073,29,4,27692,4,-50,0,48,True,5,2
27693,10074,25,1,27693,1,-50,0,36,False,5,1
27694,10074,26,2,27694,2,115,115,36,False,0,0
27695,10074,27,3,27695,3,-110,0,42,True,11,2
27696,10074,29,4,27696,4,-40,0,38,False,4,0
27697,10075,25,1,27697,1,-60,0,51,False,6,0
27698,10075,26,2,27698,2,5,282,53,True,20,2
27699,10075,27,3,27699,3,-110,0,47,False,11,1
27700,10075,29,4,27700,4,-140,0,48,False,14,1
27701,10076,25,1,27701,1,-90,0,47,False,9,1
27702,10076,26,2,27702,2,45,231,49,False,12,1
27703,10076,27,3,27703,3,-120,0,45,True,12,2
27704,10076,29,4,27704,4,-150,0,43,False,15,1
27705,10077,25,1,27705,1,-150,0,53,False,15,1
27706,10077,26,2,27706,2,145,220,49,False,6,1
27707,10077,27,3,27707,3,-110,0,53,True,11,2
27708,10077,29,4,27708,4,-100,0,50,False,10,1
27709,10078,25,1,27709,1,0,0,35,False,0,0
27710,10078,26,2,27710,2,150,195,36,False,3,1
27711,10078,27,3,27711,3,-80,0,41,False,8,1
27712,10078,29,4,27712,4,-140,0,42,True,14,2
27713,10079,25,1,27713,1,-60,0,43,False,6,1
27714,10079,26,2,27714,2,70,322,46,True,12,2
27715,10079,27,3,27715,3,-80,0,45,False,8,0
27716,10079,29,4,27716,4,-10,0,41,False,1,0
27717,10080,25,1,27717,1,-50,0,36,False,5,0
27718,10080,26,2,27718,2,100,280,38,False,7,0
27719,10080,27,3,27719,3,-100,0,41,True,10,2
27720,10080,29,4,27720,4,-70,0,39,False,7,1
27721,10081,25,1,27721,1,-150,0,43,True,15,2
27722,10081,26,2,27722,2,185,240,37,False,2,0
27723,10081,27,3,27723,3,-30,0,39,False,3,0
27724,10081,29,4,27724,4,-30,0,37,False,3,0
27725,10082,25,1,27725,1,-220,0,56,False,22,1
27726,10082,26,2,27726,2,125,365,57,False,13,1
27727,10082,27,3,27727,3,-40,0,56,False,4,0
27728,10082,29,4,27728,4,-110,0,53,True,11,2
27729,10083,25,1,27729,1,-130,0,51,True,13,2
27730,10083,26,2,27730,2,80,285,50,False,14,1
27731,10083,27,3,27731,3,-110,0,53,False,11,1
27732,10083,29,4,27732,4,-60,0,50,False,6,0
27733,10084,25,1,27733,1,-170,0,59,False,17,1
27734,10084,26,2,27734,2,125,327,63,True,13,2
27735,10084,27,3,27735,3,-90,0,61,False,9,1
27736,10084,29,4,27736,4,-170,0,59,False,17,1
27737,10085,25,1,27737,1,-120,0,51,False,12,1
27738,10085,26,2,27738,2,155,356,60,True,11,2
27739,10085,27,3,27739,3,-180,0,57,False,18,1
27740,10085,29,4,27740,4,-70,0,53,False,7,1
27741,10086,25,1,27741,1,-80,0,37,False,8,0
27742,10086,26,2,27742,2,140,240,42,False,6,0
27743,10086,27,3,27743,3,-80,0,41,True,8,2
27744,10086,29,4,27744,4,-40,0,36,False,4,0
27745,10087,25,1,27745,1,-30,0,39,False,3,1
27746,10087,26,2,27746,2,55,160,39,False,7,0
27747,10087,27,3,27747,3,-40,0,40,False,4,1
27748,10087,29,4,27748,4,-210,0,48,True,21,2
27749,10088,25,1,27749,1,-20,0,42,False,2,0
27750,10088,26,2,27750,2,105,246,46,False,10,1
27751,10088,27,3,27751,3,-60,0,46,True,6,2
27752,10088,29,4,27752,4,-30,0,42,False,3,0
27753,10089,25,1,27753,1,-70,0,38,True,7,2
27754,10089,26,2,27754,2,40,136,30,False,7,1
27755,10089,27,3,27755,3,0,0,30,False,0,0
27756,10089,29,4,27756,4,-20,0,32,False,2,1
27757,10090,25,1,27757,1,-110,0,47,False,11,0
27758,10090,26,2,27758,2,155,220,43,False,2,0
27759,10090,27,3,27759,3,-120,0,51,True,12,2
27760,10090,29,4,27760,4,-160,0,50,False,16,0
27761,10091,25,1,27761,1,-80,0,51,False,8,0
27762,10091,26,2,27762,2,265,305,51,False,1,1
27763,10091,27,3,27763,3,-160,0,55,False,16,1
27764,10091,29,4,27764,4,-200,0,50,True,20,2
27765,10092,25,1,27765,1,-50,0,41,False,5,0
27766,10092,26,2,27766,2,105,255,40,False,7,0
27767,10092,27,3,27767,3,-140,0,39,True,14,2
27768,10092,29,4,27768,4,-80,0,35,False,8,0
27769,10093,25,1,27769,1,-170,0,65,False,17,1
27770,10093,26,2,27770,2,60,397,69,True,19,2
27771,10093,27,3,27771,3,-110,0,70,False,11,1
27772,10093,29,4,27772,4,-170,0,63,False,17,1
27773,10094,25,1,27773,1,-50,0,43,False,5,0
27774,10094,26,2,27774,2,115,271,48,False,11,1
27775,10094,27,3,27775,3,-40,0,46,False,4,0
27776,10094,29,4,27776,4,-100,0,43,True,10,2
27777,10095,25,1,27777,1,-20,0,36,False,2,0
27778,10095,26,2,27778,2,55,262,40,True,12,2
27779,10095,27,3,27779,3,-60,0,33,False,6,1
27780,10095,29,4,27780,4,-20,0,34,False,2,0
27781,10096,25,1,27781,1,-10,0,42,False,1,1
27782,10096,26,2,27782,2,95,166,38,False,6,1
27783,10096,27,3,27783,3,-140,0,45,True,14,2
27784,10096,29,4,27784,4,-40,0,40,False,4,1
27785,10097,25,1,27785,1,-190,0,46,False,19,1
27786,10097,26,2,27786,2,145,240,49,True,6,2
27787,10097,27,3,27787,3,-70,0,42,False,7,1
27788,10097,29,4,27788,4,-130,0,44,False,13,1
27789,10098,25,1,27789,1,-80,0,43,False,8,1
27790,10098,26,2,27790,2,50,266,43,True,12,2
27791,10098,27,3,27791,3,-50,0,40,False,5,0
27792,10098,29,4,27792,4,-100,0,38,False,10,1
27793,10099,25,1,27793,1,-110,0,42,True,11,2
27794,10099,26,2,27794,2,80,80,32,False,0,0
27795,10099,27,3,27795,3,-50,0,36,False,5,1
27796,10099,29,4,27796,4,-50,0,35,False,5,1
27797,10100,25,1,27797,1,-70,0,34,False,7,0
27798,10100,26,2,27798,2,65,215,35,False,10,1
27799,10100,27,3,27799,3,-60,0,34,False,6,1
27800,10100,29,4,27800,4,-50,0,39,True,5,2
27801,10101,25,1,27801,1,-50,0,40,True,5,2
27802,10101,26,2,27802,2,60,221,38,False,8,1
27803,10101,27,3,27803,3,-50,0,45,False,5,1
27804,10101,30,4,27804,4,-80,0,43,False,8,0
27805,10102,25,1,27805,1,-160,0,44,False,16,0
27806,10102,26,2,27806,2,-5,311,44,True,16,2
27807,10102,27,3,27807,3,-50,0,39,False,5,0
27808,10102,30,4,27808,4,-90,0,42,False,9,0
27809,10103,25,1,27809,1,-110,0,43,True,11,2
27810,10103,26,2,27810,2,30,100,34,False,3,0
27811,10103,27,3,27811,3,-30,0,37,False,3,0
27812,10103,30,4,27812,4,-40,0,38,False,4,1
27813,10104,25,1,27813,1,-150,0,68,True,15,2
27814,10104,26,2,27814,2,115,280,63,False,10,0
27815,10104,27,3,27815,3,-90,0,62,False,9,0
27816,10104,30,4,27816,4,-200,0,62,False,20,1
27817,10105,25,1,27817,1,-180,0,47,True,18,2
27818,10105,26,2,27818,2,115,205,39,False,4,0
27819,10105,27,3,27819,3,-60,0,39,False,6,0
27820,10105,30,4,27820,4,-90,0,40,False,9,1
27821,10106,25,1,27821,1,-120,0,52,False,12,0
27822,10106,26,2,27822,2,105,286,55,False,9,1
27823,10106,27,3,27823,3,-70,0,53,False,7,0
27824,10106,30,4,27824,4,-250,0,57,True,25,2
27825,10107,25,1,27825,1,0,0,30,False,0,0
27826,10107,26,2,27826,2,155,191,37,False,2,0
27827,10107,27,3,27827,3,-60,0,38,True,6,2
27828,10107,30,4,27828,4,0,0,28,False,0,0
27829,10108,25,1,27829,1,-100,0,46,False,10,1
27830,10108,26,2,27830,2,160,210,40,False,4,1
27831,10108,27,3,27831,3,-140,0,44,False,14,0
27832,10108,30,4,27832,4,-140,0,46,True,14,2
27833,10109,25,1,27833,1,-110,0,31,False,11,0
27834,10109,26,2,27834,2,100,230,30,False,5,1
27835,10109,27,3,27835,3,-90,0,34,False,9,0
27836,10109,30,4,27836,4,-90,0,36,True,9,2
27837,10110,25,1,27837,1,-140,0,44,False,14,1
27838,10110,26,2,27838,2,75,315,45,False,8,0
27839,10110,27,3,27839,3,-90,0,45,True,9,2
27840,10110,30,4,27840,4,-60,0,39,False,6,0
27841,10111,25,1,27841,1,-130,0,69,True,13,2
27842,10111,26,2,27842,2,30,320,65,False,20,1
27843,10111,27,3,27843,3,-60,0,62,False,6,0
27844,10111,30,4,27844,4,-320,0,74,False,32,1
27845,10112,25,1,27845,1,-90,0,38,False,9,1
27846,10112,26,2,27846,2,180,261,41,True,4,2
27847,10112,27,3,27847,3,-30,0,33,False,3,1
27848,10112,30,4,27848,4,-160,0,42,False,16,1
27849,10113,25,1,27849,1,-30,0,34,False,3,0
27850,10113,26,2,27850,2,40,150,36,False,10,1
27851,10113,27,3,27851,3,-20,0,32,False,2,0
27852,10113,30,4,27852,4,-110,0,39,True,11,2
27853,10114,25,1,27853,1,-70,0,58,True,7,2
27854,10114,26,2,27854,2,185,235,52,False,3,0
27855,10114,27,3,27855,3,-100,0,51,False,10,0
27856,10114,30,4,27856,4,-70,0,54,False,7,1
27857,10115,25,1,27857,1,-80,0,44,False,8,1
27858,10115,26,2,27858,2,160,160,43,False,0,0
27859,10115,27,3,27859,3,-50,0,39,False,5,1
27860,10115,30,4,27860,4,-110,0,42,True,11,2
27861,10116,25,1,27861,1,-230,0,67,False,23,0
27862,10116,26,2,27862,2,175,530,72,False,12,0
27863,10116,27,3,27863,3,-140,0,71,True,14,2
27864,10116,30,4,27864,4,-90,0,66,False,9,0
27865,10117,25,1,27865,1,-110,0,60,False,11,1
27866,10117,26,2,27866,2,75,266,56,True,15,2
27867,10117,27,3,27867,3,-30,0,49,False,3,0
27868,10117,30,4,27868,4,-240,0,55,False,24,1
27869,10118,25,1,27869,1,-20,0,37,False,2,0
27870,10118,26,2,27870,2,115,115,33,False,0,0
27871,10118,27,3,27871,3,-150,0,40,True,15,2
27872,10118,30,4,27872,4,-80,0,30,False,8,0
27873,10119,25,1,27873,1,-70,0,52,False,7,1
27874,10119,26,2,27874,2,120,250,45,False,4,0
27875,10119,27,3,27875,3,-50,0,47,False,5,0
27876,10119,30,4,27876,4,-140,0,48,True,14,2
27877,10120,25,1,27877,1,0,0,29,False,0,0
27878,10120,26,2,27878,2,55,105,31,False,4,0
27879,10120,27,3,27879,3,-60,0,36,False,6,0
27880,10120,30,4,27880,4,-90,0,37,True,9,2
27881,10121,25,1,27881,1,-70,0,39,False,7,1
27882,10121,26,2,27882,2,95,232,40,True,8,2
27883,10121,27,3,27883,3,-100,0,36,False,10,1
27884,10121,30,4,27884,4,-110,0,36,False,11,1
27885,10122,25,1,27885,1,-110,0,59,False,11,1
27886,10122,26,2,27886,2,-15,347,58,True,21,2
27887,10122,27,3,27887,3,-250,0,60,False,25,1
27888,10122,30,4,27888,4,-110,0,50,False,11,1
27889,10123,25,1,27889,1,-190,0,48,True,19,2
27890,10123,26,2,27890,2,115,261,49,False,6,0
27891,10123,27,3,27891,3,-90,0,51,False,9,0
27892,10123,30,4,27892,4,-170,0,56,False,17,0
27893,10124,25,1,27893,1,-30,0,40,False,3,0
27894,10124,26,2,27894,2,-20,296,44,True,18,2
27895,10124,27,3,27895,3,-90,0,38,False,9,1
27896,10124,30,4,27896,4,-60,0,37,False,6,1
27897,10125,25,1,27897,1,-540,0,108,True,54,2
27898,10125,26,2,27898,2,430,636,104,False,9,1
27899,10125,27,3,27899,3,-210,0,108,False,21,1
27900,10125,30,4,27900,4,-240,0,108,False,24,0
27901,10126,25,1,27901,1,-190,0,45,False,19,1
27902,10126,26,2,27902,2,65,247,49,False,12,1
27903,10126,27,3,27903,3,-100,0,48,True,10,2
27904,10126,30,4,27904,4,-120,0,45,False,12,1
27905,10127,25,1,27905,1,-70,0,42,False,7,1
27906,10127,26,2,27906,2,115,145,39,False,3,0
27907,10127,27,3,27907,3,-80,0,41,True,8,2
27908,10127,30,4,27908,4,-100,0,44,False,10,1
27909,10128,25,1,27909,1,-70,0,49,True,7,2
27910,10128,26,2,27910,2,70,205,46,False,7,0
27911,10128,27,3,27911,3,-170,0,55,False,17,0
27912,10128,30,4,27912,4,-230,0,48,False,23,1
27913,10129,25,1,27913,1,-70,0,36,True,7,2
27914,10129,26,2,27914,2,80,200,33,False,7,0
27915,10129,27,3,27915,3,-70,0,30,False,7,1
27916,10129,30,4,27916,4,-50,0,28,False,5,0
27917,10130,25,1,27917,1,0,0,39,False,0,0
27918,10130,26,2,27918,2,145,170,42,False,1,0
27919,10130,27,3,27919,3,-70,0,44,False,7,1
27920,10130,30,4,27920,4,-230,0,46,True,23,2
27921,10131,25,1,27921,1,-80,0,40,True,8,2
27922,10131,26,2,27922,2,185,261,41,False,3,1
27923,10131,27,3,27923,3,-90,0,39,False,9,1
27924,10131,30,4,27924,4,-180,0,43,False,18,1
27925,10132,25,1,27925,1,-70,0,49,False,7,0
27926,10132,26,2,27926,2,115,293,46,True,9,2
27927,10132,27,3,27927,3,-130,0,43,False,13,1
27928,10132,30,4,27928,4,-180,0,44,False,18,1
27929,10133,25,1,27929,1,-130,0,69,False,13,1
27930,10133,26,2,27930,2,10,341,68,False,23,1
27931,10133,27,3,27931,3,-130,0,63,True,13,2
27932,10133,30,4,27932,4,-70,0,61,False,7,1
27933,10134,25,1,27933,1,-110,0,50,False,11,1
27934,10134,26,2,27934,2,140,310,48,True,7,2
27935,10134,27,3,27935,3,-170,0,52,False,17,1
27936,10134,30,4,27936,4,-50,0,44,False,5,0
27937,10135,25,1,27937,1,-90,0,50,False,9,1
27938,10135,26,2,27938,2,150,265,49,True,5,2
27939,10135,27,3,27939,3,-60,0,46,False,6,1
27940,10135,30,4,27940,4,-220,0,51,False,22,1
27941,10136,25,1,27941,1,-70,0,40,True,7,2
27942,10136,26,2,27942,2,120,150,29,False,2,1
27943,10136,27,3,27943,3,-40,0,29,False,4,1
27944,10136,30,4,27944,4,-100,0,30,False,10,1
27945,10137,25,1,27945,1,-200,0,75,False,20,1
27946,10137,26,2,27946,2,95,450,66,False,17,1
27947,10137,27,3,27947,3,-220,0,72,True,22,2
27948,10137,30,4,27948,4,-70,0,68,False,7,0
27949,10138,25,1,27949,1,-160,0,50,True,16,2
27950,10138,26,2,27950,2,115,195,41,False,2,0
27951,10138,27,3,27951,3,-30,0,44,False,3,0
27952,10138,30,4,27952,4,-100,0,43,False,10,1
27953,10139,25,1,27953,1,-130,0,46,False,13,1
27954,10139,26,2,27954,2,40,207,42,False,11,1
27955,10139,27,3,27955,3,-60,0,40,True,6,2
27956,10139,30,4,27956,4,-30,0,40,False,3,0
27957,10140,25,1,27957,1,-140,0,47,True,14,2
27958,10140,26,2,27958,2,80,205,43,False,8,1
27959,10140,27,3,27959,3,-40,0,45,False,4,1
27960,10140,30,4,27960,4,-140,0,45,False,14,1
27961,10141,25,1,27961,1,-130,0,49,False,13,1
27962,10141,26,2,27962,2,230,330,53,False,6,1
27963,10141,27,3,27963,3,-50,0,55,False,5,0
27964,10141,30,4,27964,4,-220,0,51,True,22,2
27965,10142,25,1,27965,1,-130,0,45,False,13,1
27966,10142,26,2,27966,2,145,282,40,False,6,1
27967,10142,27,3,27967,3,-80,0,42,True,8,2
27968,10142,30,4,27968,4,-20,0,38,False,2,0
27969,10143,25,1,27969,1,-10,0,39,False,1,0
27970,10143,26,2,27970,2,-85,292,44,False,21,1
27971,10143,27,3,27971,3,-80,0,41,False,8,1
27972,10143,30,4,27972,4,-100,0,41,True,10,2
27973,10144,25,1,27973,1,-300,0,59,False,30,1
27974,10144,26,2,27974,2,175,290,59,False,4,0
27975,10144,27,3,27975,3,-160,0,60,True,16,2
27976,10144,30,4,27976,4,-180,0,60,False,18,1
27977,10145,25,1,27977,1,-80,0,50,False,8,0
27978,10145,26,2,27978,2,105,357,53,True,13,2
27979,10145,27,3,27979,3,-110,0,52,False,11,0
27980,10145,30,4,27980,4,-170,0,54,False,17,1
27981,10146,25,1,27981,1,-40,0,47,False,4,1
27982,10146,26,2,27982,2,125,180,44,False,3,1
27983,10146,27,3,27983,3,-70,0,48,True,7,2
27984,10146,30,4,27984,4,-100,0,48,False,10,1
27985,10147,25,1,27985,1,-80,0,40,False,8,0
27986,10147,26,2,27986,2,120,180,41,False,3,0
27987,10147,27,3,27987,3,-80,0,41,True,8,2
27988,10147,30,4,27988,4,-180,0,43,False,18,1
27989,10148,25,1,27989,1,-210,0,59,False,21,1
27990,10148,26,2,27990,2,170,311,56,False,9,1
27991,10148,27,3,27991,3,-140,0,57,True,14,2
27992,10148,30,4,27992,4,-200,0,54,False,20,1
27993,10149,25,1,27993,1,-170,0,57,True,17,2
27994,10149,26,2,27994,2,5,180,50,False,13,0
27995,10149,27,3,27995,3,-60,0,51,False,6,1
27996,10149,30,4,27996,4,-260,0,59,False,26,1
27997,10150,25,1,27997,1,0,0,34,False,0,0
27998,10150,26,2,27998,2,125,300,42,True,7,2
27999,10150,27,3,27999,3,-80,0,38,False,8,1
28000,10150,30,4,28000,4,0,0,35,False,0,0
28001,10151,25,1,28001,1,-60,0,43,False,6,0
28002,10151,26,2,28002,2,135,257,45,True,7,2
28003,10151,27,3,28003,3,-60,0,39,False,6,1
28004,10151,30,4,28004,4,-110,0,48,False,11,1
28005,10152,25,1,28005,1,-110,0,39,False,11,1
28006,10152,26,2,28006,2,105,252,42,True,9,2
28007,10152,27,3,28007,3,-100,0,40,False,10,1
28008,10152,30,4,28008,4,-60,0,44,False,6,0
28009,10153,25,1,28009,1,-130,0,41,True,13,2
28010,10153,26,2,28010,2,185,225,37,False,1,0
28011,10153,27,3,28011,3,-90,0,40,False,9,1
28012,10153,30,4,28012,4,-50,0,38,False,5,0
28013,10154,25,1,28013,1,-30,0,30,False,3,1
28014,10154,26,2,28014,2,110,241,37,False,5,0
28015,10154,27,3,28015,3,-10,0,30,False,1,0
28016,10154,30,4,28016,4,-90,0,35,True,9,2
28017,10155,25,1,28017,1,0,0,40,False,0,0
28018,10155,26,2,28018,2,-50,196,46,False,18,1
28019,10155,27,3,28019,3,-20,0,42,False,2,0
28020,10155,30,4,28020,4,-150,0,45,True,15,2
28021,10156,25,1,28021,1,-30,0,41,False,3,0
28022,10156,26,2,28022,2,160,320,44,True,6,2
28023,10156,27,3,28023,3,-70,0,42,False,7,1
28024,10156,30,4,28024,4,-110,0,38,False,11,1
28025,10157,25,1,28025,1,-170,0,62,False,17,1
28026,10157,26,2,28026,2,190,305,53,True,5,2
28027,10157,27,3,28027,3,-100,0,54,False,10,0
28028,10157,30,4,28028,4,-110,0,60,False,11,1
28029,10158,25,1,28029,1,-10,0,35,False,1,0
28030,10158,26,2,28030,2,130,210,38,False,6,1
28031,10158,27,3,28031,3,-140,0,40,True,14,2
28032,10158,30,4,28032,4,-30,0,30,False,3,0
28033,10159,25,1,28033,1,-130,0,46,True,13,2
28034,10159,26,2,28034,2,135,175,38,False,2,0
28035,10159,27,3,28035,3,-90,0,37,False,9,1
28036,10159,30,4,28036,4,-60,0,34,False,6,0
28037,10160,25,1,28037,1,-10,0,28,False,1,0
28038,10160,26,2,28038,2,80,226,34,True,8,2
28039,10160,27,3,28039,3,-90,0,32,False,9,0
28040,10160,30,4,28040,4,-20,0,26,False,2,0
28041,10161,25,1,28041,1,-120,0,37,True,12,2
28042,10161,26,2,28042,2,35,105,30,False,3,0
28043,10161,27,3,28043,3,-20,0,29,False,2,0
28044,10161,30,4,28044,4,-10,0,29,False,1,0
28045,10162,25,1,28045,1,-180,0,49,True,18,2
28046,10162,26,2,28046,2,20,311,52,False,18,1
28047,10162,27,3,28047,3,-30,0,48,False,3,0
28048,10162,30,4,28048,4,-170,0,48,False,17,1
28049,10163,25,1,28049,1,-80,0,42,False,8,1
28050,10163,26,2,28050,2,90,90,38,False,0,0
28051,10163,27,3,28051,3,-60,0,47,False,6,1
28052,10163,30,4,28052,4,-170,0,44,True,17,2
28053,10164,25,1,28053,1,0,0,34,False,0,0
28054,10164,26,2,28054,2,75,227,39,False,10,1
28055,10164,27,3,28055,3,-70,0,40,False,7,1
28056,10164,30,4,28056,4,-100,0,39,True,10,2
28057,10165,25,1,28057,1,-140,0,48,True,14,2
28058,10165,26,2,28058,2,50,227,45,False,12,1
28059,10165,27,3,28059,3,-120,0,41,False,12,1
28060,10165,30,4,28060,4,-140,0,51,False,14,1
28061,10166,25,1,28061,1,-240,0,55,True,24,2
28062,10166,26,2,28062,2,175,325,53,False,9,1
28063,10166,27,3,28063,3,-60,0,54,False,6,1
28064,10166,30,4,28064,4,-160,0,56,False,16,1
28065,10167,25,1,28065,1,-110,0,54,True,11,2
28066,10167,26,2,28066,2,215,305,47,False,3,0
28067,10167,27,3,28067,3,-130,0,50,False,13,1
28068,10167,30,4,28068,4,-100,0,46,False,10,0
28069,10168,25,1,28069,1,-220,0,63,True,22,2
28070,10168,26,2,28070,2,110,350,56,False,10,0
28071,10168,27,3,28071,3,-50,0,60,False,5,0
28072,10168,30,4,28072,4,-90,0,60,False,9,1
28073,10169,25,1,28073,1,-40,0,41,False,4,0
28074,10169,26,2,28074,2,145,260,36,False,4,0
28075,10169,27,3,28075,3,-80,0,43,False,8,0
28076,10169,30,4,28076,4,-160,0,40,True,16,2
28077,10170,25,1,28077,1,-90,0,55,False,9,1
28078,10170,26,2,28078,2,135,226,55,True,5,2
28079,10170,27,3,28079,3,-110,0,51,False,11,1
28080,10170,30,4,28080,4,-110,0,51,False,11,1
28081,10171,25,1,28081,1,-170,0,63,False,17,1
28082,10171,26,2,28082,2,70,357,60,True,15,2
28083,10171,27,3,28083,3,-150,0,67,False,15,1
